datetime,AHU,CHW_VALVE,CHW_VALVE_POSIT,DIS_AIR_TEMP,DUCT_PRESS_ACTV,MAX_CO2_VAL,MIXED_AIR_TEMP,RTRN_AIR_TEMP,SUPPL_FAN_SP
12Oct2014 1:14:00,AHU_5_2,0,1.8754,78.2482,0,0,78.3006,77.1125,0
12Oct2014 1:19:00,AHU_5_2,0,1.9188,78.1582,0,0,78.4086,77.1125,0
12Oct2014 1:24:00,AHU_5_2,0,1.832,78.2482,0,0,78.4086,77.0225,0
12Oct2014 1:29:00,AHU_5_2,0,1.9188,78.2482,0,0,78.4086,77.1125,0
12Oct2014 1:34:00,AHU_5_2,0,1.7886,78.2482,0,0,78.3006,77.1125,0
12Oct2014 1:39:00,AHU_5_2,0,1.9188,78.2482,0,0,78.3006,77.1125,0
12Oct2014 1:44:00,AHU_5_2,0,1.832,78.3383,0,0,78.4086,77.1125,0
12Oct2014 1:49:00,AHU_5_2,0,1.832,78.2482,0,0,78.4086,77.1125,0
12Oct2014 1:54:00,AHU_5_2,0,1.832,78.2482,0,0,78.4086,77.0225,0
12Oct2014 1:59:00,AHU_5_2,0,1.832,78.2482,0,0,78.4086,77.1125,0
12Oct2014 2:04:00,AHU_5_2,0,1.8754,78.2482,0,0,78.4086,77.0225,0
12Oct2014 2:09:00,AHU_5_2,0,1.832,78.3383,0,0,78.4086,77.0225,0
12Oct2014 2:14:00,AHU_5_2,0,1.7452,78.2482,0,0,78.4086,77.0225,0
12Oct2014 2:19:00,AHU_5_2,0,1.8754,78.2482,0,0,78.4086,77.0225,0
12Oct2014 2:24:00,AHU_5_2,0,1.832,78.2482,0,0,78.4086,77.0225,0
12Oct2014 2:29:00,AHU_5_2,0,1.832,78.2482,0,0,78.4086,77.0225,0
12Oct2014 2:34:00,AHU_5_2,0,1.9623,78.2482,0,0,78.4086,77.0225,0
12Oct2014 2:39:00,AHU_5_2,0,1.832,78.2482,0,0,78.4086,77.0225,0
12Oct2014 2:44:00,AHU_5_2,0,1.9623,78.3383,0,0,78.4987,77.0225,0
12Oct2014 2:49:00,AHU_5_2,0,1.832,78.2482,0,0,78.4987,77.0225,0
12Oct2014 2:54:00,AHU_5_2,0,1.7452,78.2482,0,0,78.4987,77.0225,0
12Oct2014 2:59:00,AHU_5_2,0,1.8754,78.2482,0,0,78.4086,77.0225,0
12Oct2014 3:04:00,AHU_5_2,0,1.832,78.3383,0,0,78.4987,77.0225,0
12Oct2014 3:09:00,AHU_5_2,0,1.832,78.3383,0,0,78.4987,77.0225,0
12Oct2014 3:14:00,AHU_5_2,0,1.832,78.2482,0,0,78.4987,77.0225,0
12Oct2014 3:19:00,AHU_5_2,0,1.832,78.3383,0,0,78.4086,77.0225,0
12Oct2014 3:24:00,AHU_5_2,0,1.9188,78.2482,0,0,78.4987,77.0225,0
12Oct2014 3:29:00,AHU_5_2,0,1.7886,78.2482,0,0,78.4987,77.0225,0
12Oct2014 3:34:00,AHU_5_2,0,1.832,78.3383,0,0,78.5887,77.0225,0
12Oct2014 3:39:00,AHU_5_2,0,1.9623,78.2482,0,0,78.4987,77.0225,0
12Oct2014 3:44:00,AHU_5_2,0,1.7886,78.2482,0,0,78.5887,77.0225,0
12Oct2014 3:49:00,AHU_5_2,0,1.832,78.3383,0,0,78.5887,76.9325,0
12Oct2014 3:54:00,AHU_5_2,0,1.7886,78.3383,0,0,78.4987,77.0225,0
12Oct2014 3:59:00,AHU_5_2,0,1.832,78.3383,0,0,78.4987,76.9325,0
12Oct2014 4:04:00,AHU_5_2,0,1.832,78.3383,0,0,78.5887,77.0225,0
12Oct2014 4:09:00,AHU_5_2,0,1.832,78.2482,0,0,78.4987,76.9325,0
12Oct2014 4:14:00,AHU_5_2,0,1.7886,78.2482,0,0,78.4987,77.0225,0
12Oct2014 4:19:00,AHU_5_2,0,1.7886,78.3383,0,0,78.4987,77.0225,0
12Oct2014 4:24:00,AHU_5_2,0,1.8754,78.3383,0,0,78.5887,77.0225,0
12Oct2014 4:29:00,AHU_5_2,0,1.832,78.2482,0,0,78.5887,77.0225,0
12Oct2014 4:34:00,AHU_5_2,0,1.8754,78.2482,0,0,78.6787,77.0225,0
12Oct2014 4:39:00,AHU_5_2,0,1.832,78.3383,0,0,78.5887,76.9325,0
12Oct2014 4:44:00,AHU_5_2,0,1.832,78.2482,0,0,78.4987,77.0225,0
12Oct2014 4:49:00,AHU_5_2,0,1.832,78.3383,0,0,78.5887,77.0225,0
12Oct2014 4:54:00,AHU_5_2,0,1.7886,78.4283,0,0,78.5887,77.0225,0
12Oct2014 4:59:00,AHU_5_2,0,1.832,78.4283,0,0,78.6787,77.0225,0
12Oct2014 5:04:00,AHU_5_2,0,1.8754,78.2482,0,0,78.5887,76.9325,0
12Oct2014 5:09:00,AHU_5_2,0,1.9623,78.3383,0,0,78.6787,77.0225,0
12Oct2014 5:14:00,AHU_5_2,0,1.832,78.3383,0,0,78.6787,76.9325,0
12Oct2014 5:19:00,AHU_5_2,0,1.832,78.3383,0,0,78.6787,76.9325,0
12Oct2014 5:24:00,AHU_5_2,0,1.832,78.3383,0,0,78.5887,77.0225,0
12Oct2014 5:29:00,AHU_5_2,0,1.8754,78.3383,0,0,78.6787,76.9325,0
12Oct2014 5:34:00,AHU_5_2,0,1.832,78.3383,0,0,78.6787,77.0225,0
12Oct2014 5:39:00,AHU_5_2,0,1.9623,78.3383,0,0,78.6787,76.9325,0
12Oct2014 5:44:00,AHU_5_2,0,1.832,78.3383,0,0,78.6787,76.9325,0
12Oct2014 5:49:00,AHU_5_2,0,1.8754,78.4283,0,0,78.7687,76.9325,0
12Oct2014 5:54:00,AHU_5_2,0,1.8754,78.3383,0,0,78.7687,76.9325,0
19Oct2014 21:44:00,AHU_5_2,0,1.7886,79.3464,0,0,81.721,78.1206,0
19Oct2014 21:49:00,AHU_5_2,0,1.7886,79.3464,0,0,81.721,78.0306,0
19Oct2014 21:54:00,AHU_5_2,0,1.7452,79.3464,0,0,81.721,78.0306,0
19Oct2014 21:59:00,AHU_5_2,0,1.9188,79.3464,0,0,81.721,77.9406,0
19Oct2014 22:04:00,AHU_5_2,0,1.832,79.3464,0,0,81.721,77.9406,0
19Oct2014 22:09:00,AHU_5_2,0,1.832,79.4364,0,0,81.721,77.9406,0
19Oct2014 22:14:00,AHU_5_2,0,1.7452,79.3464,0,0,81.721,77.8506,0
19Oct2014 22:19:00,AHU_5_2,0,1.9623,79.3464,0,0,81.721,77.9406,0
19Oct2014 22:24:00,AHU_5_2,0,1.7452,79.3464,0,0,81.811,77.9406,0
19Oct2014 22:29:00,AHU_5_2,0,1.832,79.2563,0,0,81.811,77.9406,0
19Oct2014 22:34:00,AHU_5_2,0,1.7886,79.3464,0,0,81.721,77.9406,0
19Oct2014 22:39:00,AHU_5_2,0,1.7886,79.3464,0,0,81.811,77.8506,0
19Oct2014 22:44:00,AHU_5_2,0,1.7886,79.2563,0,0,81.811,77.9406,0
19Oct2014 22:49:00,AHU_5_2,0,1.7886,79.2563,0,0,81.811,77.8506,0
19Oct2014 22:54:00,AHU_5_2,0,1.7886,79.3464,0,0,81.811,77.9406,0
19Oct2014 22:59:00,AHU_5_2,0,1.7452,79.2563,0,0,81.811,77.8506,0
19Oct2014 23:04:00,AHU_5_2,0,1.7886,79.2563,0,0,81.811,77.8506,0
19Oct2014 23:09:00,AHU_5_2,0,1.7886,79.2563,0,0,81.811,77.8506,0
19Oct2014 23:14:00,AHU_5_2,0,1.7886,79.2563,0,0,81.811,77.8506,0
19Oct2014 23:19:00,AHU_5_2,0,1.7886,79.3464,0,0,81.811,77.8506,0
19Oct2014 23:24:00,AHU_5_2,0,1.7886,79.2563,0,0,81.811,77.8506,0
19Oct2014 23:29:00,AHU_5_2,0,1.7886,79.3464,0,0,81.811,77.8506,0
19Oct2014 23:34:00,AHU_5_2,0,1.832,79.2563,0,0,81.811,77.8506,0
19Oct2014 23:39:00,AHU_5_2,0,1.7886,79.1663,0,0,81.901,77.8506,0
19Oct2014 23:44:00,AHU_5_2,0,1.7452,79.2563,0,0,81.811,77.8506,0
19Oct2014 23:49:00,AHU_5_2,0,1.832,79.1663,0,0,81.811,77.8506,0
19Oct2014 23:54:00,AHU_5_2,0,1.7886,79.1663,0,0,81.811,77.8506,0
19Oct2014 23:59:00,AHU_5_2,0,1.7886,79.2563,0,0,81.901,77.8506,0
20Oct2014 0:04:00,AHU_5_2,0,1.7886,79.2563,0,0,81.901,77.7606,0
20Oct2014 0:09:00,AHU_5_2,0,1.9623,79.2563,0,0,81.811,77.7606,0
20Oct2014 0:14:00,AHU_5_2,0,1.7886,79.2563,0,0,81.901,77.8506,0
20Oct2014 0:19:00,AHU_5_2,0,1.7886,79.1663,0,0,81.901,77.7606,0
20Oct2014 0:24:00,AHU_5_2,0,1.832,79.1663,0,0,81.901,77.7606,0
20Oct2014 0:29:00,AHU_5_2,0,1.832,79.1663,0,0,81.811,77.8506,0
20Oct2014 0:34:00,AHU_5_2,0,1.7452,79.2563,0,0,81.811,77.7606,0
20Oct2014 0:39:00,AHU_5_2,0,1.832,79.1663,0,0,81.901,77.7606,0
20Oct2014 0:44:00,AHU_5_2,0,1.832,79.1663,0,0,81.901,77.6706,0
20Oct2014 0:49:00,AHU_5_2,0,1.7452,79.2563,0,0,81.901,77.7606,0
20Oct2014 0:54:00,AHU_5_2,0,1.832,79.1663,0,0,81.901,77.7606,0
20Oct2014 0:59:00,AHU_5_2,0,1.832,79.1663,0,0,81.991,77.7606,0
20Oct2014 1:04:00,AHU_5_2,0,1.832,79.1663,0,0,81.901,77.6706,0
20Oct2014 1:09:00,AHU_5_2,0,1.7886,79.1663,0,0,81.901,77.6706,0
20Oct2014 1:14:00,AHU_5_2,0,1.7886,79.0763,0,0,81.901,77.6706,0
20Oct2014 1:19:00,AHU_5_2,0,1.7886,79.1663,0,0,81.901,77.6706,0
20Oct2014 1:24:00,AHU_5_2,0,1.832,79.1663,0,0,81.991,77.6706,0
20Oct2014 1:29:00,AHU_5_2,0,1.7886,79.1663,0,0,81.901,77.6706,0
20Oct2014 1:34:00,AHU_5_2,0,1.832,79.1663,0,0,81.901,77.6706,0
20Oct2014 1:39:00,AHU_5_2,0,1.9188,79.1663,0,0,81.991,77.6706,0
20Oct2014 1:44:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.6706,0
20Oct2014 1:49:00,AHU_5_2,0,1.8754,79.1663,0,0,81.991,77.7606,0
20Oct2014 1:54:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.5806,0
20Oct2014 1:59:00,AHU_5_2,0,1.7886,79.0763,0,0,81.901,77.5806,0
20Oct2014 2:04:00,AHU_5_2,0,1.832,79.1663,0,0,81.991,77.5806,0
20Oct2014 2:09:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.6706,0
20Oct2014 2:14:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.5806,0
20Oct2014 2:19:00,AHU_5_2,0,1.832,79.0763,0,0,81.991,77.5806,0
20Oct2014 2:24:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.5806,0
20Oct2014 2:29:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.4725,0
20Oct2014 2:34:00,AHU_5_2,0,1.832,79.0763,0,0,81.901,77.5806,0
20Oct2014 2:39:00,AHU_5_2,0,1.9188,79.0763,0,0,81.991,77.4725,0
20Oct2014 2:44:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.3825,0
20Oct2014 2:49:00,AHU_5_2,0,1.8754,79.0763,0,0,81.991,77.3825,0
20Oct2014 2:54:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.4725,0
20Oct2014 2:59:00,AHU_5_2,0,1.832,79.0763,0,0,81.991,77.3825,0
20Oct2014 3:04:00,AHU_5_2,0,1.7886,79.0763,0,0,81.901,77.3825,0
20Oct2014 3:09:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.3825,0
20Oct2014 3:14:00,AHU_5_2,0,1.9623,79.0763,0,0,81.991,77.3825,0
20Oct2014 3:19:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.3825,0
20Oct2014 3:24:00,AHU_5_2,0,1.7886,78.9863,0,0,81.991,77.3825,0
20Oct2014 3:29:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.3825,0
20Oct2014 3:34:00,AHU_5_2,0,1.7886,79.0763,0,0,81.991,77.3825,0
20Oct2014 3:39:00,AHU_5_2,0,1.832,79.0763,0,0,81.991,77.3825,0
20Oct2014 3:44:00,AHU_5_2,0,1.7018,78.9863,0,0,81.991,77.2925,0
20Oct2014 3:49:00,AHU_5_2,0,1.7452,78.9863,0,0,81.991,77.2925,0
20Oct2014 3:54:00,AHU_5_2,0,1.7452,78.9863,0,0,81.991,77.2925,0
20Oct2014 3:59:00,AHU_5_2,0,1.7886,78.9863,0,0,81.991,77.2925,0
20Oct2014 4:04:00,AHU_5_2,0,1.7886,78.9863,0,0,81.991,77.2925,0
20Oct2014 4:09:00,AHU_5_2,0,1.7886,78.9863,0,0,81.991,77.2925,0
20Oct2014 4:14:00,AHU_5_2,0,1.832,78.9863,0,0,81.991,77.2925,0
20Oct2014 4:19:00,AHU_5_2,0,1.7452,78.9863,0,0,81.991,77.1125,0
20Oct2014 4:24:00,AHU_5_2,0,1.832,78.9863,0,0,81.991,77.2025,0
20Oct2014 4:29:00,AHU_5_2,0,1.9623,78.9863,0,0,81.991,77.2025,0
20Oct2014 4:34:00,AHU_5_2,0,1.8754,78.9863,0,0,81.991,77.2925,0
20Oct2014 4:39:00,AHU_5_2,0,1.8754,78.9863,0,0,82.081,77.2925,0
20Oct2014 4:44:00,AHU_5_2,0,1.7886,78.9863,0,0,81.991,77.3825,0
20Oct2014 4:49:00,AHU_5_2,0,1.832,78.8963,0,0,81.991,77.2925,0
20Oct2014 4:54:00,AHU_5_2,0,1.7886,78.9863,0,0,82.081,77.2925,0
20Oct2014 4:59:00,AHU_5_2,0,1.832,78.9863,0,0,82.081,77.2925,0
20Oct2014 5:04:00,AHU_5_2,0,1.7886,78.9863,0,0,81.991,77.2025,0
20Oct2014 5:09:00,AHU_5_2,0,1.832,78.8963,0,0,82.081,77.2925,0
20Oct2014 5:14:00,AHU_5_2,0,1.7886,78.8963,0,0,82.081,77.2925,0
20Oct2014 5:19:00,AHU_5_2,0,1.9188,78.8963,0,0,81.991,77.2925,0
20Oct2014 5:24:00,AHU_5_2,0,1.7452,78.8963,0,0,82.081,77.2925,0
20Oct2014 5:29:00,AHU_5_2,0,1.7452,78.8963,0,0,81.991,77.2925,0
20Oct2014 5:34:00,AHU_5_2,0,1.7886,78.8963,0,0,82.081,77.2925,0
20Oct2014 5:39:00,AHU_5_2,0,1.7018,78.8963,0,0,82.081,77.2925,0
20Oct2014 5:44:00,AHU_5_2,0,1.7886,78.8963,0,0,81.991,77.2925,0
20Oct2014 5:49:00,AHU_5_2,0,1.7886,78.8963,0,0,81.991,77.2925,0
20Oct2014 5:54:00,AHU_5_2,0,1.832,78.8963,0,0,81.991,77.2925,0
20Oct2014 5:59:00,AHU_5_2,0,1.7886,78.8963,0,0,82.081,77.2025,0
20Oct2014 6:04:00,AHU_5_2,0,1.9623,78.8963,0,0,82.081,77.2025,0
20Oct2014 6:09:00,AHU_5_2,100,63.2678,69.9134,0.3252,0,82.5491,76.4644,0
20Oct2014 6:14:00,AHU_5_2,100,101.3449,62.3527,0.3212,0,77.8506,74.3582,7.045
20Oct2014 6:19:00,AHU_5_2,100,101.2581,59.2563,0.3613,0,75.2763,73.8902,9.2
20Oct2014 6:24:00,AHU_5_2,10.78,68.0437,55.1879,0.4295,0,74.0882,73.6202,10.745
20Oct2014 6:29:00,AHU_5_2,12.11,1.7452,62.6227,0.4376,0,72.6121,73.2601,11.715
20Oct2014 6:34:00,AHU_5_2,27.04,46.856,60.3545,0.4416,0,71.3339,72.8821,12.575
20Oct2014 6:39:00,AHU_5_2,24.485,8.9091,63.3608,0.4536,0,70.2358,72.7921,12.685
20Oct2014 6:44:00,AHU_5_2,21.465,45.6403,59.7244,0.4536,0,69.4077,72.5221,12.685
20Oct2014 6:49:00,AHU_5_2,33.465,12.9469,64.3509,0.4657,0,68.7597,72.342,12.685
20Oct2014 6:54:00,AHU_5_2,15.865,42.2537,59.3464,0.4657,0,68.3996,72.342,12.685
20Oct2014 6:59:00,AHU_5_2,36.58,14.1192,64.6209,0.4657,0,68.1296,72.252,12.685
20Oct2014 7:04:00,AHU_5_2,13.69,40.4302,59.3464,0.4697,0,67.7516,72.162,12.685
20Oct2014 7:09:00,AHU_5_2,36.26,12.643,64.5309,0.4697,0,67.5716,72.072,12.685
20Oct2014 7:14:00,AHU_5_2,13.295,40.6038,59.5264,0.4737,0,67.3015,72.072,12.685
20Oct2014 7:19:00,AHU_5_2,32.615,11.818,64.2609,0.4737,0,67.0315,72.072,12.685
20Oct2014 7:24:00,AHU_5_2,15.215,39.6921,59.4364,0.4777,0,66.9415,71.964,12.685
20Oct2014 7:29:00,AHU_5_2,27.16,10.6892,63.9008,0.4777,0,66.6715,71.964,12.685
20Oct2014 7:34:00,AHU_5_2,20.095,37.8685,59.8144,0.4777,0,66.3834,71.874,12.685
20Oct2014 7:39:00,AHU_5_2,17.095,10.2116,63.1627,0.4817,0,66.1134,71.874,12.685
20Oct2014 7:44:00,AHU_5_2,31.48,36.4792,61.8126,0.4817,0,65.8434,71.784,12.685
20Oct2014 7:49:00,AHU_5_2,11.805,14.6402,61.7226,0.4898,0,65.7534,71.874,12.685
20Oct2014 7:54:00,AHU_5_2,33.465,25.2775,63.3608,0.4817,0,65.3933,71.784,12.685
20Oct2014 7:59:00,AHU_5_2,33.465,25.1038,60.3545,0.4898,0,65.2853,71.784,12.685
20Oct2014 8:04:00,AHU_5_2,11.22,15.0309,63.8108,0.4858,0,65.1053,71.784,12.685
20Oct2014 8:09:00,AHU_5_2,31.7,5.6093,63.0727,0.4858,0,65.0153,71.694,12.685
20Oct2014 8:14:00,AHU_5_2,0,1.7452,64.6209,0.4858,0,64.9253,71.694,12.685
20Oct2014 8:19:00,AHU_5_2,0,1.8754,64.8909,0.4817,0,64.8353,71.694,12.685
20Oct2014 8:24:00,AHU_5_2,0,1.7018,65.1789,0.4858,0,64.8353,71.694,12.685
20Oct2014 8:29:00,AHU_5_2,0,1.7018,65.1789,0.4817,0,64.6553,71.784,12.685
20Oct2014 8:34:00,AHU_5_2,0,1.7452,65.1789,0.4657,0,64.6553,71.694,12.685
20Oct2014 8:39:00,AHU_5_2,0,1.7018,65.1789,0.4657,0,64.6553,71.784,12.685
20Oct2014 8:44:00,AHU_5_2,0,1.7018,65.269,0.4657,0,64.6553,71.874,12.685
20Oct2014 8:49:00,AHU_5_2,0,1.7018,65.1789,0.4617,0,64.6553,71.784,12.685
20Oct2014 8:54:00,AHU_5_2,0,1.7018,65.629,0.4657,0,65.1053,71.784,12.685
20Oct2014 8:59:00,AHU_5_2,5.4,13.685,66.5471,0.4657,0,66.2934,71.874,12.685
20Oct2014 9:04:00,AHU_5_2,27.87,32.8755,63.0727,0.4617,0,67.0315,71.964,12.685
20Oct2014 9:09:00,AHU_5_2,13.81,10.6023,66.079,0.4657,0,67.4815,71.964,12.685
20Oct2014 9:14:00,AHU_5_2,19.045,32.5282,64.2609,0.4617,0,67.8596,71.964,12.685
20Oct2014 9:19:00,AHU_5_2,24.49,13.5113,65.899,0.4617,0,68.2196,72.072,12.685
20Oct2014 9:24:00,AHU_5_2,18.775,31.9638,64.3509,0.4496,0,68.2196,71.964,12.945
20Oct2014 9:29:00,AHU_5_2,42.745,35.003,59.7244,0.4577,0,68.0396,72.072,12.945
20Oct2014 9:34:00,AHU_5_2,13.68,24.8433,63.7208,0.4617,0,68.2196,72.072,12.945
20Oct2014 9:39:00,AHU_5_2,38.92,23.5408,61.3445,0.4617,0,68.1296,71.874,12.945
20Oct2014 9:44:00,AHU_5_2,17.125,36.6529,61.5246,0.4577,0,68.1296,71.964,12.945
20Oct2014 9:49:00,AHU_5_2,31.16,16.7676,63.1627,0.4496,0,68.2196,71.874,12.945
20Oct2014 9:54:00,AHU_5_2,28.32,40.8209,59.9044,0.4577,0,68.1296,71.874,12.945
20Oct2014 9:59:00,AHU_5_2,19.795,16.5505,64.3509,0.4496,0,68.2196,71.874,13.015
20Oct2014 10:04:00,AHU_5_2,41.585,29.9666,60.5345,0.4456,0,68.2196,71.874,13.085
20Oct2014 10:09:00,AHU_5_2,35.485,46.5954,56.8981,0.4416,0,68.3096,71.874,13.655
20Oct2014 10:14:00,AHU_5_2,23.96,29.7061,60.7145,0.4456,0,68.4896,71.784,14.54
20Oct2014 10:19:00,AHU_5_2,42.86,30.531,58.8963,0.4496,0,68.5797,71.784,14.91
20Oct2014 10:24:00,AHU_5_2,27.845,41.9932,58.3563,0.4496,0,68.4896,71.784,15.535
20Oct2014 10:29:00,AHU_5_2,34.58,30.2271,60.0844,0.4536,0,68.6697,71.694,15.815
20Oct2014 10:34:00,AHU_5_2,38.08,41.2117,57.9062,0.4577,0,68.5797,71.694,15.815
20Oct2014 10:39:00,AHU_5_2,30.785,32.5282,59.9044,0.4536,0,68.6697,71.694,15.815
20Oct2014 10:44:00,AHU_5_2,38.615,40.1697,57.9962,0.4496,0,68.7597,71.784,15.815
20Oct2014 10:49:00,AHU_5_2,31.24,32.5282,59.9044,0.4456,0,68.7597,71.694,16.01
20Oct2014 10:54:00,AHU_5_2,37.665,41.4288,57.8162,0.4456,0,68.6697,71.694,16.58
20Oct2014 10:59:00,AHU_5_2,30.74,32.0506,60.1744,0.4336,0,68.7597,71.694,16.915
20Oct2014 11:04:00,AHU_5_2,41.065,36.7397,58.2662,0.4456,0,68.6697,71.694,17.805
20Oct2014 11:09:00,AHU_5_2,31.415,37.5646,61.3445,0.4376,0,68.7597,71.694,18.71
20Oct2014 11:14:00,AHU_5_2,19.695,41.4288,60.9845,0.4295,0,68.8497,71.694,19.73
20Oct2014 11:19:00,AHU_5_2,30.205,26.2326,60.9845,0.5259,0,69.1377,71.784,29.38
20Oct2014 11:24:00,AHU_5_2,40.88,33.7439,63.7208,0.5179,0,69.4978,71.694,28.225
20Oct2014 11:29:00,AHU_5_2,29.18,36.4358,61.4346,0.4938,0,69.4978,71.694,28.225
20Oct2014 11:34:00,AHU_5_2,39.215,38.8671,62.2627,0.5821,0,69.7678,71.604,32.795
20Oct2014 11:39:00,AHU_5_2,32.985,34.7425,61.2546,0.542,0,69.9478,71.604,31.895
20Oct2014 11:44:00,AHU_5_2,38.615,39.2145,62.7127,0.5299,0,69.8578,71.604,31.76
20Oct2014 11:49:00,AHU_5_2,32.205,33.5702,61.2546,0.5139,0,69.7678,71.604,31.76
20Oct2014 11:54:00,AHU_5_2,39.27,38.3895,62.7127,0.5058,0,70.0558,71.5139,31.76
20Oct2014 11:59:00,AHU_5_2,33.065,43.8601,61.9926,1.0237,0,70.3258,71.4239,50.17
20Oct2014 12:04:00,AHU_5_2,38.455,36.4358,61.2546,0.9273,0,70.2358,71.5139,42.75
20Oct2014 12:09:00,AHU_5_2,40.105,41.4288,62.7127,0.7989,0,70.1458,71.4239,41.385
20Oct2014 12:14:00,AHU_5_2,34.265,35.4806,61.1645,0.6664,0,70.1458,71.4239,38.34
20Oct2014 12:19:00,AHU_5_2,40.255,40.5604,62.7127,0.7547,0,70.2358,71.4239,44.15
20Oct2014 12:24:00,AHU_5_2,40.255,40.5604,61.9026,0.7587,0,70.5058,71.3339,44.545
20Oct2014 12:29:00,AHU_5_2,40.255,40.6038,61.9926,0.7106,0,70.4159,71.3339,41.105
20Oct2014 12:34:00,AHU_5_2,38.2,37.2173,61.5246,0.6463,0,70.3258,71.4239,38.45
20Oct2014 12:39:00,AHU_5_2,35.67,37.2607,62.1726,0.6102,0,70.2358,71.4239,36.605
20Oct2014 12:44:00,AHU_5_2,35.67,37.2173,62.4427,0.5781,0,70.3258,71.4239,35.275
20Oct2014 12:49:00,AHU_5_2,37.1,37.2173,62.3527,0.558,0,70.0558,71.5139,34.3
20Oct2014 12:54:00,AHU_5_2,37.1,37.2173,62.2627,0.55,0,70.3258,71.604,33.62
20Oct2014 12:59:00,AHU_5_2,37.1,37.1739,62.2627,0.7106,0,70.5959,71.604,33.29
20Oct2014 13:04:00,AHU_5_2,39.97,42.601,62.2627,0.9273,0,70.5058,71.5139,51.355
20Oct2014 13:09:00,AHU_5_2,40.66,37.912,61.7226,0.8149,0,70.6859,71.5139,44.995
20Oct2014 13:14:00,AHU_5_2,37.445,41.4722,62.4427,0.7106,0,70.5959,71.5139,40.97
20Oct2014 13:19:00,AHU_5_2,37.06,36.6094,61.3445,0.6664,0,70.2358,71.604,38.075
20Oct2014 13:24:00,AHU_5_2,36.945,40.6907,62.5327,0.6062,0,70.2358,71.5139,36.14
20Oct2014 13:29:00,AHU_5_2,35.915,34.9596,61.4346,0.5861,0,70.1458,71.604,34.68
20Oct2014 13:34:00,AHU_5_2,51.875,39.7789,60.7145,0.5741,0,70.2358,71.694,33.5
20Oct2014 13:39:00,AHU_5_2,41.885,45.5534,59.1663,0.55,0,70.1458,71.694,32.555
20Oct2014 13:44:00,AHU_5_2,39.31,39.996,58.2662,0.546,0,70.1458,71.604,32.12
20Oct2014 13:49:00,AHU_5_2,44.17,44.5548,59.5264,0.9474,0,70.1458,71.5139,43.96
20Oct2014 13:54:00,AHU_5_2,49.455,50.0689,59.6344,0.9474,0,70.5058,71.4239,45.835
20Oct2014 13:59:00,AHU_5_2,40.595,42.2971,57.9962,0.9193,0,70.1458,71.3339,41.12
20Oct2014 14:04:00,AHU_5_2,45.59,46.4652,59.6344,0.7989,0,70.0558,71.4239,37.84
20Oct2014 14:09:00,AHU_5_2,38.815,41.3854,57.9062,0.6985,0,69.9478,71.4239,35.67
20Oct2014 14:14:00,AHU_5_2,45.4,42.601,59.2563,0.6262,0,70.0558,71.5139,33.975
20Oct2014 14:19:00,AHU_5_2,39.43,44.9022,59.3464,0.6022,0,70.0558,71.5139,32.775
20Oct2014 14:24:00,AHU_5_2,40.025,39.7789,58.4463,0.5781,0,70.0558,71.5139,31.91
20Oct2014 14:29:00,AHU_5_2,43.665,44.2943,59.8144,0.554,0,69.9478,71.5139,31.845
20Oct2014 14:34:00,AHU_5_2,38,39.475,58.1762,0.546,0,69.7678,71.5139,31.78
20Oct2014 14:39:00,AHU_5_2,55.88,47.4204,58.0862,0.542,0,69.9478,71.5139,31.55
20Oct2014 14:44:00,AHU_5_2,30.68,48.2453,57.7262,0.546,0,69.9478,71.4239,31.465
20Oct2014 14:49:00,AHU_5_2,67.88,54.3238,55.998,0.5339,0,69.7678,71.4239,31.235
20Oct2014 14:54:00,AHU_5_2,41.565,49.5913,55.818,0.546,0,69.6778,71.3339,31.17
20Oct2014 14:59:00,AHU_5_2,49.575,49.5478,55.908,0.5339,0,69.6778,71.2439,31.17
20Oct2014 15:04:00,AHU_5_2,18.285,53.3252,57.3661,0.546,0,69.7678,71.2439,31.17
20Oct2014 15:09:00,AHU_5_2,34.705,41.8629,57.5462,0.5259,0,69.5878,71.2439,31.17
20Oct2014 15:14:00,AHU_5_2,43.67,42.2103,59.3464,0.5379,0,69.6778,71.2439,31.17
20Oct2014 15:19:00,AHU_5_2,37.97,43.8601,58.8963,0.5339,0,69.6778,71.3339,31.17
20Oct2014 15:24:00,AHU_5_2,44.105,38.9106,58.8963,0.5379,0,69.8578,71.3339,31.17
20Oct2014 15:29:00,AHU_5_2,37.055,45.4232,59.3464,0.5339,0,69.9478,71.2439,31.17
20Oct2014 15:34:00,AHU_5_2,41.995,41.2117,58.6263,0.5259,0,69.9478,71.3339,31.17
